antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no sabía que existia el club'})",frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no sabía que existia el club'})","frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_frecuentemente'})",0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no sabía que existia el club'})","frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})",0.09090909090909091,0.6818181818181818,0.09090909090909091,1.0,1.4666666666666668,1.0,0.02892561983471075,inf,0.3500000000000001,0.13333333333333336,1.0,0.5666666666666667
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no sabía que existia el club'})",frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_4'}),0.09090909090909091,0.6818181818181818,0.09090909090909091,1.0,1.4666666666666668,1.0,0.02892561983471075,inf,0.3500000000000001,0.13333333333333336,1.0,0.5666666666666667
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no sabía que existia el club'})",frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_diario'}),0.09090909090909091,0.18181818181818182,0.09090909090909091,1.0,5.5,1.0,0.0743801652892562,inf,0.9,0.5000000000000001,1.0,0.75
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_si'})",frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.5909090909090909,0.5909090909090909,0.45454545454545453,0.7692307692307692,1.3017751479289938,1.0,0.10537190082644621,1.772727272727272,0.5666666666666663,0.625,0.4358974358974357,0.7692307692307692
frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_si'})",0.5909090909090909,0.5909090909090909,0.45454545454545453,0.7692307692307692,1.3017751479289938,1.0,0.10537190082644621,1.772727272727272,0.5666666666666663,0.625,0.4358974358974357,0.7692307692307692
frozenset({'¿Qué valor le das a pertenecer a un club como Fox Coding?_4'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_si'})",0.4090909090909091,0.5909090909090909,0.3181818181818182,0.7777777777777777,1.316239316239316,1.0,0.0764462809917355,1.84090909090909,0.4065934065934065,0.4666666666666666,0.4567901234567898,0.658119658119658
frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_3'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_si'})",0.3181818181818182,0.5909090909090909,0.2727272727272727,0.8571428571428571,1.4505494505494505,1.0,0.08471074380165286,2.8636363636363624,0.4555555555555554,0.4285714285714285,0.6507936507936507,0.6593406593406592
"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_nunca'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_si'})",0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_rara vez'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_si'})",0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me invitó un(a) amigo(a)'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_si'})",0.18181818181818182,0.5909090909090909,0.18181818181818182,1.0,1.6923076923076923,1.0,0.0743801652892562,inf,0.5,0.30769230769230776,1.0,0.6538461538461539
"frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_solo para probar'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_si'})",0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'¿Por qué medio te eneteraste (o te enterarías) de actividades de Fox Coding?_amigos o conocidos'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_si'})",0.3181818181818182,0.5909090909090909,0.2727272727272727,0.8571428571428571,1.4505494505494505,1.0,0.08471074380165286,2.8636363636363624,0.4555555555555554,0.4285714285714285,0.6507936507936507,0.6593406593406592
frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_nunca'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_si'})",0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_2'}),frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'}),0.3181818181818182,0.5454545454545454,0.22727272727272727,0.7142857142857143,1.3095238095238098,1.0,0.053719008264462825,1.590909090909091,0.34666666666666673,0.3571428571428572,0.3714285714285715,0.5654761904761905
frozenset({'¿Qué valor le das a pertenecer a un club como Fox Coding?_1'}),frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.5909090909090909,0.5909090909090909,0.5,0.8461538461538461,1.4319526627218935,1.0,0.15082644628099168,2.6590909090909087,0.7373737373737371,0.7333333333333333,0.6239316239316239,0.8461538461538461
frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),0.5909090909090909,0.5909090909090909,0.5,0.8461538461538461,1.4319526627218935,1.0,0.15082644628099168,2.6590909090909087,0.7373737373737371,0.7333333333333333,0.6239316239316239,0.8461538461538461
frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_3'}),frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.3181818181818182,0.5909090909090909,0.2727272727272727,0.8571428571428571,1.4505494505494505,1.0,0.08471074380165286,2.8636363636363624,0.4555555555555554,0.4285714285714285,0.6507936507936507,0.6593406593406592
"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_nunca'})",frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me invitó un(a) amigo(a)'})",frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.18181818181818182,0.5909090909090909,0.18181818181818182,1.0,1.6923076923076923,1.0,0.0743801652892562,inf,0.5,0.30769230769230776,1.0,0.6538461538461539
frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3'}),frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.2727272727272727,0.5909090909090909,0.22727272727272727,0.8333333333333334,1.4102564102564104,1.0,0.06611570247933884,2.454545454545455,0.4,0.35714285714285715,0.5925925925925927,0.608974358974359
frozenset({'¿Por qué medio te eneteraste (o te enterarías) de actividades de Fox Coding?_carteles o pantallas en campus'}),frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_nunca'}),frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'¿Qué te motivaría a unirte o participar más activamente en Fox Coding?_nan'}),frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.3181818181818182,0.5909090909090909,0.2727272727272727,0.8571428571428571,1.4505494505494505,1.0,0.08471074380165286,2.8636363636363624,0.4555555555555554,0.4285714285714285,0.6507936507936507,0.6593406593406592
frozenset({'¿Qué tipo de eventos o actividades te gustaría que el club organizara?_nan'}),frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.3181818181818182,0.5909090909090909,0.2727272727272727,0.8571428571428571,1.4505494505494505,1.0,0.08471074380165286,2.8636363636363624,0.4555555555555554,0.4285714285714285,0.6507936507936507,0.6593406593406592
frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_4'}),frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_neutro'}),0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_4'}),"frozenset({'¿Cómo te describirías en general?_extrovertido(a), me gusta convivir con nuevas personas'})",0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_4'}),frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_4'}),frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_4'}),0.09090909090909091,0.6818181818181818,0.09090909090909091,1.0,1.4666666666666668,1.0,0.02892561983471075,inf,0.3500000000000001,0.13333333333333336,1.0,0.5666666666666667
frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_4'}),frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_diario'}),0.09090909090909091,0.18181818181818182,0.09090909090909091,1.0,5.5,1.0,0.0743801652892562,inf,0.9,0.5000000000000001,1.0,0.75
frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_2-5 horas'}),0.5454545454545454,0.5454545454545454,0.4090909090909091,0.7500000000000001,1.3750000000000002,1.0,0.11157024793388437,1.8181818181818192,0.6000000000000003,0.6000000000000002,0.4500000000000003,0.7500000000000001
frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_2-5 horas'}),frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),0.5454545454545454,0.5454545454545454,0.4090909090909091,0.7500000000000001,1.3750000000000002,1.0,0.11157024793388437,1.8181818181818192,0.6000000000000003,0.6000000000000002,0.4500000000000003,0.7500000000000001
frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'}),0.5454545454545454,0.5454545454545454,0.4090909090909091,0.7500000000000001,1.3750000000000002,1.0,0.11157024793388437,1.8181818181818192,0.6000000000000003,0.6000000000000002,0.4500000000000003,0.7500000000000001
frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'}),frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),0.5454545454545454,0.5454545454545454,0.4090909090909091,0.7500000000000001,1.3750000000000002,1.0,0.11157024793388437,1.8181818181818192,0.6000000000000003,0.6000000000000002,0.4500000000000003,0.7500000000000001
"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_frecuentemente'})",frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),0.3181818181818182,0.5454545454545454,0.22727272727272727,0.7142857142857143,1.3095238095238098,1.0,0.053719008264462825,1.590909090909091,0.34666666666666673,0.3571428571428572,0.3714285714285715,0.5654761904761905
frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),"frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})",0.5454545454545454,0.6818181818181818,0.5,0.9166666666666667,1.3444444444444446,1.0,0.12809917355371908,3.8181818181818223,0.5636363636363639,0.6875000000000002,0.7380952380952384,0.8250000000000001
"frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})",frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),0.6818181818181818,0.5454545454545454,0.5,0.7333333333333334,1.3444444444444446,1.0,0.12809917355371908,1.704545454545455,0.8051948051948056,0.6875000000000002,0.4133333333333335,0.8250000000000001
frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3'}),frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),0.2727272727272727,0.5454545454545454,0.22727272727272727,0.8333333333333334,1.527777777777778,1.0,0.07851239669421489,2.727272727272728,0.4750000000000001,0.38461538461538464,0.6333333333333334,0.625
"frozenset({'¿Por qué medio te eneteraste (o te enterarías) de actividades de Fox Coding?_instagram, amigos o conocidos'})",frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),0.18181818181818182,0.5454545454545454,0.13636363636363635,0.7499999999999999,1.375,1.0,0.0371900826446281,1.8181818181818175,0.33333333333333337,0.23076923076923073,0.4499999999999998,0.49999999999999994
frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_2'}),frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_neutro'}),0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_no tengo opinión'}),frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_menos de 2 horas'}),0.13636363636363635,0.2727272727272727,0.13636363636363635,1.0,3.666666666666667,1.0,0.09917355371900827,inf,0.8421052631578948,0.5,1.0,0.75
"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_nunca'})",frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_no tengo opinión'}),0.09090909090909091,0.13636363636363635,0.09090909090909091,1.0,7.333333333333334,1.0,0.07851239669421488,inf,0.95,0.6666666666666667,1.0,0.8333333333333334
frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_nunca'}),frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_no tengo opinión'}),0.09090909090909091,0.13636363636363635,0.09090909090909091,1.0,7.333333333333334,1.0,0.07851239669421488,inf,0.95,0.6666666666666667,1.0,0.8333333333333334
"frozenset({'¿Cómo te describirías en general?_extrovertido(a), me gusta convivir con nuevas personas'})",frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_2-5 horas'}),0.3181818181818182,0.5454545454545454,0.22727272727272727,0.7142857142857143,1.3095238095238098,1.0,0.053719008264462825,1.590909090909091,0.34666666666666673,0.3571428571428572,0.3714285714285715,0.5654761904761905
"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_frecuentemente'})",frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_2-5 horas'}),0.3181818181818182,0.5454545454545454,0.22727272727272727,0.7142857142857143,1.3095238095238098,1.0,0.053719008264462825,1.590909090909091,0.34666666666666673,0.3571428571428572,0.3714285714285715,0.5654761904761905
"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_rara vez'})",frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_2-5 horas'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
frozenset({'¿Por qué medio te eneteraste (o te enterarías) de actividades de Fox Coding?_amigos o conocidos'}),frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_2-5 horas'}),0.3181818181818182,0.5454545454545454,0.2727272727272727,0.8571428571428571,1.5714285714285714,1.0,0.09917355371900827,3.181818181818181,0.5333333333333333,0.46153846153846156,0.6857142857142856,0.6785714285714286
frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_rara vez'}),frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_2-5 horas'}),0.36363636363636365,0.5454545454545454,0.2727272727272727,0.7499999999999999,1.375,1.0,0.0743801652892562,1.8181818181818175,0.42857142857142866,0.42857142857142855,0.4499999999999998,0.625
frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_6-10 horas'}),frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'}),0.13636363636363635,0.5454545454545454,0.13636363636363635,1.0,1.8333333333333335,1.0,0.06198347107438017,inf,0.5263157894736843,0.25,1.0,0.625
"frozenset({'¿Cómo te describirías en general?_reservado(a), prefiero trabajar o aprender solo(a)'})",frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_menos de 2 horas'}),0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_nunca'})",frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_menos de 2 horas'}),0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_nunca'}),frozenset({'¿Cuánto tiempo libre promedio tienes a la semana para actividades extracurriculares?_menos de 2 horas'}),0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
frozenset({'¿Qué valor le das a pertenecer a un club como Fox Coding?_1'}),frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'¿Qué valor le das a pertenecer a un club como Fox Coding?_1'}),frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3'}),0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me invitó un(a) amigo(a)'})",frozenset({'¿Qué valor le das a pertenecer a un club como Fox Coding?_3'}),0.18181818181818182,0.36363636363636365,0.18181818181818182,1.0,2.75,1.0,0.11570247933884298,inf,0.7777777777777778,0.5000000000000001,1.0,0.75
"frozenset({'¿Por qué medio te eneteraste (o te enterarías) de actividades de Fox Coding?_amigos o conocidos, carteles o pantallas en campus'})",frozenset({'¿Qué valor le das a pertenecer a un club como Fox Coding?_3'}),0.18181818181818182,0.36363636363636365,0.13636363636363635,0.7499999999999999,2.0624999999999996,1.0,0.07024793388429751,2.545454545454544,0.6296296296296295,0.3333333333333333,0.607142857142857,0.5624999999999999
frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_diario'}),frozenset({'¿Qué valor le das a pertenecer a un club como Fox Coding?_3'}),0.18181818181818182,0.36363636363636365,0.13636363636363635,0.7499999999999999,2.0624999999999996,1.0,0.07024793388429751,2.545454545454544,0.6296296296296295,0.3333333333333333,0.607142857142857,0.5624999999999999
frozenset({'¿Qué valor le das a pertenecer a un club como Fox Coding?_4'}),"frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})",0.4090909090909091,0.6818181818181818,0.36363636363636365,0.8888888888888888,1.3037037037037038,1.0,0.08471074380165289,2.863636363636363,0.3942307692307693,0.5000000000000001,0.6507936507936507,0.7111111111111111
frozenset({'¿Qué valor le das a pertenecer a un club como Fox Coding?_4'}),frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_4'}),0.4090909090909091,0.6818181818181818,0.36363636363636365,0.8888888888888888,1.3037037037037038,1.0,0.08471074380165289,2.863636363636363,0.3942307692307693,0.5000000000000001,0.6507936507936507,0.7111111111111111
frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_varias veces por semana'}),frozenset({'¿Qué valor le das a pertenecer a un club como Fox Coding?_4'}),0.36363636363636365,0.4090909090909091,0.2727272727272727,0.7499999999999999,1.833333333333333,1.0,0.1239669421487603,2.3636363636363624,0.7142857142857142,0.5454545454545454,0.5769230769230768,0.7083333333333333
frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_3'}),frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),0.3181818181818182,0.5909090909090909,0.3181818181818182,1.0,1.6923076923076923,1.0,0.13016528925619833,inf,0.5999999999999999,0.5384615384615383,1.0,0.7692307692307692
"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_a veces'})",frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),0.5,0.5909090909090909,0.4090909090909091,0.8181818181818182,1.3846153846153846,1.0,0.11363636363636365,2.2500000000000004,0.5555555555555556,0.6000000000000002,0.5555555555555557,0.7552447552447552
"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_rara vez'})",frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3'}),frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),0.2727272727272727,0.5909090909090909,0.22727272727272727,0.8333333333333334,1.4102564102564104,1.0,0.06611570247933884,2.454545454545455,0.4,0.35714285714285715,0.5925925925925927,0.608974358974359
frozenset({'¿Por qué medio te eneteraste (o te enterarías) de actividades de Fox Coding?_carteles o pantallas en campus'}),frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'¿Cómo te describirías en general?_extrovertido(a), me gusta convivir con nuevas personas'})",frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'}),0.3181818181818182,0.5454545454545454,0.3181818181818182,1.0,1.8333333333333335,1.0,0.14462809917355374,inf,0.6666666666666666,0.5833333333333334,1.0,0.7916666666666667
"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_frecuentemente'})","frozenset({'¿Cómo te describirías en general?_extrovertido(a), me gusta convivir con nuevas personas'})",0.3181818181818182,0.3181818181818182,0.2727272727272727,0.8571428571428571,2.693877551020408,1.0,0.1714876033057851,4.772727272727272,0.9222222222222222,0.7499999999999999,0.7904761904761902,0.8571428571428571
"frozenset({'¿Cómo te describirías en general?_extrovertido(a), me gusta convivir con nuevas personas'})","frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_frecuentemente'})",0.3181818181818182,0.3181818181818182,0.2727272727272727,0.8571428571428571,2.693877551020408,1.0,0.1714876033057851,4.772727272727272,0.9222222222222222,0.7499999999999999,0.7904761904761902,0.8571428571428571
frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_diario'}),"frozenset({'¿Cómo te describirías en general?_extrovertido(a), me gusta convivir con nuevas personas'})",0.18181818181818182,0.3181818181818182,0.13636363636363635,0.7499999999999999,2.3571428571428568,1.0,0.07851239669421486,2.727272727272726,0.7037037037037037,0.37499999999999994,0.6333333333333331,0.5892857142857142
"frozenset({'¿Cómo te describirías en general?_reservado(a), prefiero trabajar o aprender solo(a)'})",frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_4'}),0.09090909090909091,0.6818181818181818,0.09090909090909091,1.0,1.4666666666666668,1.0,0.02892561983471075,inf,0.3500000000000001,0.13333333333333336,1.0,0.5666666666666667
frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_2'}),"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_a veces'})",0.09090909090909091,0.5,0.09090909090909091,1.0,2.0,1.0,0.045454545454545456,inf,0.55,0.18181818181818182,1.0,0.5909090909090909
frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_2'}),frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_4'}),0.09090909090909091,0.6818181818181818,0.09090909090909091,1.0,1.4666666666666668,1.0,0.02892561983471075,inf,0.3500000000000001,0.13333333333333336,1.0,0.5666666666666667
frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_2'}),frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_rara vez'}),0.09090909090909091,0.36363636363636365,0.09090909090909091,1.0,2.75,1.0,0.05785123966942149,inf,0.7,0.25,1.0,0.625
frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_3'}),"frozenset({'¿Con qué frecuencia sueles participar en actividades sociales dentro del campus (reuniones, eventos, clubes, etc.)?_a veces'})",0.3181818181818182,0.5,0.22727272727272727,0.7142857142857143,1.4285714285714286,1.0,0.06818181818181818,1.75,0.43999999999999995,0.38461538461538464,0.4285714285714286,0.5844155844155844
